episode,goal_x,goal_y,goal_label,reason,success,return,steps,dist_start,dist_end,dist_min,ang_end,min_range_end,min_range_min,last_reward,mean_reward,avg_loss,epsilon,buffer_size,train_steps,c_step,c_progress,c_orient,c_obstacle,c_spin,c_near,c_far,c_term_override
1554,-3.0,-2.0,medium,success,1,1360.8254474630166,113,6.4031242374328485,0.3889157844988532,0.3889157844988532,-1.2377330723885138,0.5200043320655823,0.5000054240226746,200.0,12.042703074893952,29.157281132925927,0.34047185504880256,98489,97490,-0.020000000000000014,0.15966925096284945,0.12295693064183585,0.0,-0.016371681415929214,10.375684232640348,0.0,1.4207643420648408
1555,-3.0,-2.0,medium,success,1,585.3543710377024,92,6.4031242374328485,0.36685657119926285,0.36685657119926285,-0.4719708222570125,0.7600046396255493,0.7600046396255493,200.0,6.362547511279375,31.921140525652014,0.33890924221492486,98581,97582,-0.020000000000000014,0.1968348152032691,0.1350312066448976,0.0,-0.008695652173913045,4.329245137746133,0.0,1.7301320038589874
1556,-3.0,-2.0,medium,success,1,1786.6227355869685,138,6.4031242374328485,0.3711527039004827,0.3711527039004827,-0.7771682517499343,0.7200069427490234,0.7200069427490234,200.0,12.946541562224409,29.43371181902678,0.33657875959255196,98719,97720,-0.020000000000000014,0.13112981594635584,0.1354840090782815,0.0,-0.020652173913043463,11.565041039479485,0.0,1.1555388716333233
1557,-3.0,-2.0,medium,success,1,1266.7604956427667,110,6.4031242374328485,0.3545330030171511,0.3545330030171511,-0.8274710473778635,0.7000067234039307,0.680004894733429,200.0,11.516004505843334,28.732165111194956,0.33473261182103076,98829,97830,-0.020000000000000014,0.16496157912042805,0.13228231750821867,0.0,-0.015000000000000008,9.812168878651926,0.0,1.4415917305627586
1558,-3.0,-2.0,medium,success,1,1721.421788421593,128,6.4031242374328485,0.3807516571712428,0.3807516571712428,-1.1602859916688386,0.5400052070617676,0.5400052070617676,200.0,13.448607722043695,31.20878006517887,0.33259711061062913,98957,97958,-0.020000000000000014,0.14114935734988143,0.12670024304211422,0.0,-0.019140624999999994,11.968925668564326,0.0,1.2509730780873785
1559,-3.0,-2.0,medium,success,1,665.8233626750525,92,6.4031242374328485,0.3577895962971234,0.3577895962971234,-0.1918313832815084,0.9000086784362793,0.9000086784362793,200.0,7.237210463859267,30.62236656313357,0.33107063931544295,99049,98050,-0.020000000000000014,0.1971304774283389,0.13249929184619208,0.0,-0.00815217391304348,5.211637055686393,0.0,1.724095812811386
1560,-3.0,-2.0,medium,success,1,850.6309331809765,102,6.4031242374328485,0.39850619285683775,0.39850619285683775,0.1416587730414829,0.9200056195259094,0.9000074863433838,200.0,8.339518952754672,28.95949649810791,0.3293864353202732,99151,98152,-0.020000000000000014,0.17660641307576497,0.13442393396661723,0.0,-0.013235294117647064,6.485120112862643,0.0,1.576603786967293
1561,-3.0,-2.0,medium,success,1,1027.3027918280939,108,6.4031242374328485,0.3880159990020842,0.3880159990020842,-1.191763240394397,0.5400058627128601,0.5200071930885315,200.0,9.512062887297166,29.230074873677008,0.3276124981618461,99259,98260,-0.020000000000000014,0.16708633995641012,0.12911725438843039,0.0,-0.013888888888888895,7.763457026638081,0.0,1.4862911552031375
1562,-3.0,-2.0,medium,success,1,973.3962962598797,100,6.4031242374328485,0.3526702879331609,0.3526702879331609,-0.3528898625501453,0.820007860660553,0.8200068473815918,200.0,9.733962962598797,30.168292169570922,0.3259784832618555,99359,98360,-0.020000000000000014,0.18151361848499062,0.13730353138793155,0.0,-0.012500000000000004,7.863692084044949,0.0,1.5839537286809227
1563,-3.0,-2.0,medium,success,1,736.472541749894,94,6.4031242374328485,0.3402445680529446,0.3402445680529446,-0.9360278208753972,0.640005350112915,0.640005350112915,200.0,7.834814273935043,31.016061792982384,0.3244499410646757,99453,98454,-0.020000000000000014,0.19349615966106085,0.13288871526484802,0.0,-0.009042553191489364,5.858755817032987,0.0,1.6787161351676354
1564,-3.0,-2.0,medium,success,1,1557.909879804502,118,6.4031242374328485,0.33604876078486645,0.33604876078486645,-0.7781028960218408,0.7400080561637878,0.7400080561637878,200.0,13.202626100038152,29.02415118783207,0.32254127479768546,99571,98572,-0.020000000000000014,0.15424768160969443,0.1356388503075742,0.0,-0.016949152542372888,11.61464132314403,0.0,1.3350473975192245
1565,-3.0,-2.0,medium,success,1,1049.8715939522926,100,6.4031242374328485,0.3503629036631597,0.3503629036631597,-0.04391587276114883,0.9000074863433838,0.8800095915794373,200.0,10.498715939522926,30.953413953781126,0.32093255336050447,99671,98672,-0.020000000000000014,0.18158284001309064,0.13598834347944277,0.0,-0.012000000000000004,8.630731152172023,0.0,1.5824136038583734
1566,-3.0,-2.0,medium,success,1,1166.1077342228607,114,6.4031242374328485,0.36819669735767135,0.36819669735767135,-1.0463104492253743,0.5800055861473083,0.5800055861473083,200.0,10.229015212481235,31.798703160202294,0.3191083959895696,99785,98786,-0.020000000000000014,0.1588138826335573,0.13481731817875472,0.0,-0.016666666666666677,8.573690578430384,0.0,1.3983600999052015
1567,-3.0,-2.0,medium,success,1,965.9842160560845,112,6.4031242374328485,0.3832016090278155,0.3832016090278155,-0.6833790467711172,0.7400071024894714,0.7400071024894714,200.0,8.624859071929325,28.67082713331495,0.3173263388374776,99897,98898,-0.020000000000000014,0.1612479275465634,0.133619382279085,0.0,-0.014285714285714292,6.934956325639992,0.0,1.4293211507494035
1568,-3.0,-2.0,medium,success,1,503.2538121361331,81,6.4031242374328485,0.38509963593326263,0.38509963593326263,0.041845436587219176,0.9400078058242798,0.8886390328407288,200.0,6.213010026372014,29.462033413074636,0.3160437341275422,99978,98979,-0.02000000000000001,0.2228898000555402,0.1349568947137941,0.0,-0.0049382716049382715,3.903407733498555,0.0,1.9766938697090635
1569,-3.0,-2.0,medium,success,1,1174.0480950265126,106,6.4031242374328485,0.3571837028221697,0.3571837028221697,-0.6216580574750905,0.7200069427490234,0.720005989074707,200.0,11.07592542477842,30.51092790207773,0.31437309168352523,100000,99085,-0.020000000000000014,0.1711115245644532,0.1356285396964824,0.0,-0.01462264150943397,9.306706275954612,0.0,1.4971017260723094
1570,-3.0,-2.0,medium,success,1,1049.0489045596682,97,6.4031242374328485,0.3410710846208833,0.3410710846208833,0.07658967079970491,0.9600092172622681,0.9600080251693726,200.0,10.81493716040895,28.673713290814273,0.31285203570455306,100000,99182,-0.020000000000000014,0.1874861799838753,0.13642430005302403,0.0,-0.011855670103092786,8.896857773624477,0.0,1.6260245768506731
1571,-3.0,-2.0,medium,success,1,615.3130212518305,87,6.4031242374328485,0.34561625725335343,0.34561625725335343,0.566328543121946,1.1200093030929565,0.9634455442428589,200.0,7.072563462664719,30.784789052502862,0.31149405115715734,100000,99269,-0.020000000000000014,0.20887958552343092,0.13279601955556522,0.0,-0.006896551724137931,4.941196036930978,0.0,1.816588372378884
1572,-3.0,-2.0,medium,success,1,978.4830333847191,107,6.4031242374328485,0.31944575926861773,0.31944575926861773,-0.2355409603569365,0.8400103449821472,0.820007860660553,200.0,9.144701246586159,28.127037351376543,0.30983196647205163,100000,99376,-0.020000000000000014,0.170570424621427,0.13633321199194537,0.0,-0.013551401869158885,7.408996954142845,0.0,1.4623520576991027
1573,-3.0,-2.0,medium,success,1,1404.948777036702,110,6.4031242374328485,0.38248875556388573,0.38248875556388573,-0.6854390999009752,0.660005509853363,0.640006959438324,200.0,12.772261609424564,28.561516579714688,0.3081325259157289,100000,99486,-0.020000000000000014,0.16419914950551712,0.13365295130058397,0.0,-0.015909090909090918,11.055148128468238,0.0,1.455170471059318
1574,-3.0,-2.0,medium,success,1,1360.7330143907898,107,6.4031242374328485,0.32749898001204514,0.32749898001204514,-0.5467708488891594,0.7600073218345642,0.760006308555603,200.0,12.717130975614857,29.405198444829924,0.3064883778159336,100000,99593,-0.020000000000000014,0.17034463338563002,0.13743333169051689,0.0,-0.01495327102803739,10.97682200888804,0.0,1.4674842726787085
1575,-3.0,-2.0,medium,success,1,774.0730825617992,94,6.4031242374328485,0.37104361988920465,0.37104361988920465,-0.7706879912830589,0.7200069427490234,0.7200069427490234,200.0,8.234820027253184,28.1565386690992,0.30505122646241767,100000,99687,-0.020000000000000014,0.19251321119820144,0.1388034147564323,0.0,-0.010638297872340429,6.237791547989007,0.0,1.6963501511818826
1576,-3.0,-2.0,medium,success,1,710.0223145527647,89,6.4031242374328485,0.395863499377319,0.395863499377319,-0.8355575512108322,0.6800065636634827,0.6800065636634827,200.0,7.977778815199603,28.355351223034805,0.3036967306304635,100000,99776,-0.020000000000000014,0.20249193499063584,0.13522001458107863,0.0,-0.006741573033707865,5.8602460551763045,0.0,1.8065623834852913
1577,-3.0,-2.0,medium,success,1,1245.2849832812137,101,6.4031242374328485,0.35370629221602945,0.35370629221602945,-1.1444676966941576,0.5800048112869263,0.5600060820579529,200.0,12.329554289913007,29.897029687862585,0.3021668899933638,100000,99877,-0.020000000000000014,0.17968568154109363,0.12795611061779005,0.0,-0.01237623762376238,10.483742854047385,0.0,1.5705458813305064
1578,-3.0,-2.0,medium,success,1,1004.0082043578531,97,6.4031242374328485,0.39908896158211027,0.39908896158211027,-0.07083455001117711,0.8600106239318848,0.8371641635894775,200.0,10.35060004492632,30.80799413464733,0.30070489223709695,100000,99974,-0.020000000000000014,0.18569181265517756,0.13975531635502955,0.0,-0.012371134020618561,8.39933266553567,0.0,1.6581913844010594
1579,-3.0,-2.0,medium,success,1,511.0867114943808,88,6.4031242374328485,0.3986377781045411,0.3986377781045411,0.5719176640595274,1.1200172901153564,1.016432762145996,200.0,5.807803539708872,30.570561907508157,0.2993846643366827,100000,100062,-0.020000000000000014,0.204698402022556,0.1322821877085074,0.0,-0.007386363636363636,3.669948318551658,0.0,1.8282609950625146
1580,-3.0,-2.0,medium,success,1,877.176031485636,91,6.4031242374328485,0.3399093816613053,0.3399093816613053,-0.20281851361627368,0.820012629032135,0.8200049996376038,200.0,9.639297049292704,30.897060509566423,0.2980255245231056,100000,100153,-0.020000000000000014,0.19988620403642454,0.13887761980446872,0.0,-0.008241758241758244,7.5962068050720255,0.0,1.7325681786215428
1581,-3.0,-2.0,medium,success,1,1054.4455134633085,105,6.4031242374328485,0.35663240260339313,0.35663240260339313,-0.9196752401908292,0.6200059652328491,0.6200059652328491,200.0,10.042338223460082,29.275041480291456,0.29646495159318104,100000,100258,-0.020000000000000014,0.17275690956655584,0.13312679721899714,0.0,-0.012857142857142862,8.257469214649372,0.0,1.511842444882299
1582,-3.0,-2.0,medium,success,1,554.7740300543785,80,6.4031242374328485,0.39384283857394,0.39384283857394,-0.3379869570153913,0.8000066876411438,0.8000066876411438,200.0,6.934675375679731,29.465520310401917,0.29528143081815944,100000,100338,-0.02000000000000001,0.22534805245720904,0.1361763716292928,0.0,-0.004999999999999999,4.5891995114224144,0.0,2.008951440170814
1583,-3.0,-2.0,medium,success,1,888.0608812363166,99,6.4031242374328485,0.3662001862487721,0.3662001862487721,-0.08251096617994014,0.9200088381767273,0.9200088381767273,200.0,8.970311931679966,32.043304655287,0.29382336297877787,100000,100437,-0.020000000000000014,0.1829370924601235,0.13140863048301324,0.0,-0.010606060606060608,7.078125985914905,0.0,1.6084462834279825
1584,-3.0,-2.0,medium,success,1,1278.3487552929191,108,6.4031242374328485,0.34133011074501307,0.34133011074501307,-0.48569770126430045,0.7600094079971313,0.7200078368186951,200.0,11.83656254900851,29.654751265490496,0.2922409536087768,100000,100545,-0.020000000000000014,0.1683831701857732,0.13759414501973669,0.0,-0.015277777777777786,10.105257776443747,0.0,1.4606052351370349
1585,-3.0,-2.0,medium,success,1,1576.6876958206155,123,6.4031242374328485,0.3801100480207538,0.3801100480207538,-1.4258292147848817,0.5200049877166748,0.5000054240226746,200.0,12.818599153013135,31.406995059998057,0.29044914241555164,100000,100668,-0.020000000000000014,0.14690278510761204,0.12630546368777557,0.0,-0.018292682926829267,11.281619238245051,0.0,1.3020643488995296
1586,-3.0,-2.0,medium,success,1,476.90034944083794,87,6.4031242374328485,0.30359279615136076,0.30359279615136076,-0.2278910904301883,0.8600071668624878,0.8600071668624878,200.0,5.481613211963655,29.716650436664448,0.2891884012274163,100000,100755,-0.020000000000000014,0.21032867038901681,0.13494411503557494,0.0,-0.008045977011494254,3.376455028739979,0.0,1.7879313748105778
1587,-3.0,-2.0,medium,success,1,959.6631164538567,95,6.4031242374328485,0.345864364724953,0.345864364724953,-0.7345869797790461,0.7200069427490234,0.7000076174736023,200.0,10.101717015303754,31.600116006951584,0.28781797938936227,100000,100850,-0.020000000000000014,0.19128189071709148,0.13733763724148929,0.0,-0.011578947368421057,8.140956651194802,0.0,1.663719783518788
1588,-3.0,-2.0,medium,success,1,972.3219292580155,104,6.4031242374328485,0.3605051267066464,0.3605051267066464,-0.13069975235786835,0.8600071668624878,0.8600071668624878,200.0,9.34924931978861,30.77805061523731,0.28632517323594414,100000,100954,-0.020000000000000014,0.17430632050171735,0.13319479402484935,0.0,-0.012980769230769237,7.5477944848289775,0.0,1.5269344896638375
1589,-3.0,-2.0,medium,success,1,575.1527974708949,83,6.4031242374328485,0.34754502706584445,0.34754502706584445,-0.2512884580208494,0.8200068473815918,0.7733727693557739,200.0,6.92955177675777,28.644006441874676,0.2851393563932319,100000,101037,-0.02000000000000001,0.218876357001217,0.13929808664416857,0.0,-0.007228915662650602,4.693787122528649,0.0,1.9048191262463867
1590,-3.0,-2.0,medium,success,1,570.8820045618546,82,6.4031242374328485,0.33385550766570954,0.33385550766570954,-0.4925316940395863,0.720008909702301,0.720008909702301,200.0,6.961975665388471,30.87960674704575,0.28397264924814813,100000,101119,-0.02000000000000001,0.22204641694270005,0.13813968149678724,0.0,-0.0060975609756097554,4.708736859370417,0.0,1.9191502685541757
1591,-3.0,-2.0,medium,success,1,910.6548283842175,95,6.4031242374328485,0.3948824103782639,0.3948824103782639,-0.13513876173052086,0.8400103449821472,0.820007860660553,200.0,9.585840298781237,30.13411512876812,0.2826269441013027,100000,101214,-0.020000000000000014,0.18973395243330257,0.13655962248043768,0.0,-0.010526315789473686,7.599230785756969,0.0,1.6908422539000012
1592,-3.0,-2.0,medium,success,1,1092.892022902559,100,6.4031242374328485,0.3331481067940966,0.3331481067940966,-0.647916381474479,0.7400071024894714,0.720005214214325,200.0,10.92892022902559,29.325753297805786,0.2812173011835522,100000,101314,-0.020000000000000014,0.18209928391916258,0.13170256942642644,0.0,-0.012000000000000004,9.073921630948456,0.0,1.5731967447315458
1593,-3.0,-2.0,medium,success,1,632.9918290525513,91,6.4031242374328485,0.39590829276561335,0.39590829276561335,-0.3009382820709843,0.7800120115280151,0.7800047993659973,200.0,6.955954165412652,30.724345427293045,0.2799406371595208,100000,101405,-0.020000000000000014,0.19804008608793083,0.1372623366636822,0.0,-0.008791208791208793,4.883628840073481,0.0,1.7658141113787666
1594,-3.0,-2.0,medium,success,1,584.9957815402663,87,6.4031242374328485,0.3866072080316751,0.3866072080316751,-0.9548425147636563,0.6400061249732971,0.6400061249732971,200.0,6.724089442991567,29.447088208691827,0.27872550982753885,100000,101492,-0.020000000000000014,0.20746610446210936,0.1351629307870528,0.0,-0.006321839080459769,4.564864468593629,0.0,1.8429177782292359
1595,-3.0,-2.0,medium,success,1,685.5408453645045,85,6.4031242374328485,0.3821755245788632,0.3821755245788632,-0.5057288764781678,0.7800074815750122,0.75570148229599,200.0,8.065186416052995,29.91138678158031,0.27754341059825666,100000,101577,-0.02000000000000001,0.2125040722183759,0.13962787818046848,0.0,-0.008823529411764707,5.859889803651966,0.0,1.8819881914139511
1596,-3.0,-2.0,medium,success,1,820.2528654022461,94,6.4031242374328485,0.3650381027342388,0.3650381027342388,-0.2067884309171908,0.8400103449821472,0.820007860660553,200.0,8.726094312789852,33.48317734738614,0.27624198477897055,100000,101671,-0.020000000000000014,0.19270487663931737,0.13661168747195038,0.0,-0.009574468085106386,6.734735854753606,0.0,1.6916163620100864
1597,-3.0,-2.0,medium,success,1,887.5260432678832,93,6.4031242374328485,0.39961380360936444,0.39961380360936444,-0.7090547203574777,0.7000076174736023,0.7000067234039307,200.0,9.5432907878267,30.778606035376107,0.27496040948196027,100000,101764,-0.020000000000000014,0.1936616268975318,0.1359402492190924,0.0,-0.010752688172043013,7.513582376618478,0.0,1.7308592232636424
1598,-3.0,-2.0,medium,success,1,1438.582781634843,111,6.4031242374328485,0.38054090725459677,0.38054090725459677,-0.879971885982691,0.6800073981285095,0.6600047945976257,200.0,12.960205239953542,30.847745663410908,0.2734385681790734,100000,101875,-0.020000000000000014,0.16277252243725004,0.1350034016276033,0.0,-0.017117117117117126,11.258312238601194,0.0,1.4412341944046143
1599,-3.0,-2.0,medium,success,1,1243.5011124925827,106,6.4031242374328485,0.3377972353167008,0.3377972353167008,-0.9652795224479278,0.6400061249732971,0.6200044751167297,200.0,11.731142570684742,30.5118009909144,0.2719931413963143,100000,101981,-0.020000000000000014,0.17166019817309852,0.13470641129882205,0.0,-0.01462264150943397,9.971930063099945,0.0,1.48746853962231
1600,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1602,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,5.0,-2.0,medium,far,0,0.0,0,13.0,13.0,13.0,-0.39060704369768695,1.1200000047683716,1.1200000047683716,0.0,0.0,0.0,0.35,100000,101981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
